PC1,PC2,Cluster
-10.47000248714374,-4.892333851133713,1
-8.121312866503867,0.3882011884152166,1
-8.911979650762044,-1.5469106537098123,1
-10.706580592225423,-5.3396826182322386,1
-8.205828957301438,-2.9407077482363064,1
-7.52942305689246,-1.3824076023142473,1
-9.395364190355586,-2.175980374092479,1
-8.236661030944537,-0.8336104218499953,1
-9.833893964782261,-3.7242638206535337,1
-9.270323909868049,-2.5561299119826004,1
-8.221025242479104,-0.6395382727244717,1
-7.453306670902541,-3.5738588972215224,0
4.440176353608072,-2.050052239837957,0
-11.287659086657323,-6.902033186046245,1
-5.102878166062874,-3.264574234839373,1
7.293937134942482,-1.0778156692609915,0
1.0353619680992956,7.1261951279212665,1
-1.8820628083069668,3.548812469229772,1
-10.844465503964214,-5.231715219483061,1
-9.18822856015379,-1.9645022399674197,1
-8.996914317174515,-2.1451623480498196,1
6.900425831873525,7.751726271895658,1
-4.067914046146436,-1.0117873381422509,1
-10.84408128765593,-5.153119233776485,1
-11.38752856134195,-8.753672740925989,1
-1.362631286128154,5.5957544207740995,1
-4.364145209348653,4.396594268228261,1
-8.618575258564727,-3.380745252581441,1
-10.171263056608367,-4.969915503323961,1
-7.259247513240982,-1.0798359528852033,1
-2.0072993992319312,-2.3503737632652313,0
0.176996490108137,-0.1568111853678129,0
-9.066566111281656,-2.465956400141532,1
-9.997912976439126,-4.564539801437503,1
-4.994104995199687,5.267630045049572,1
-7.976656478916475,-0.24732316254758208,1
-3.3670249348537404,-1.4242932246698947,1
-8.894047792518634,-1.8517469037406906,1
-9.232971244410681,-5.405611329729835,1
6.157979361765057,0.10169581510915882,1
-9.452792259917139,-4.7230738362910865,0
-9.716664181259219,-6.4459229450445115,1
-10.463504696624815,-5.342741425299783,1
-10.59571639989169,-4.453295386870474,1
-10.911405639606492,-5.042480997278313,1
1.9508089594481388,-6.48873442478228,0
-11.349945062865439,-4.889012400224858,1
12.633020197888758,-5.654111311061017,0
8.037954222806729,1.7964353716155677,1
-9.984932747424859,-6.016012449955164,1
-3.276396891055207,0.35648064241213195,1
-7.552209603109226,-1.4285894543755704,1
-8.861603918097767,-1.9238655652261507,1
-6.257942979721046,-0.12061840441237953,1
3.5971427987586737,1.3724008701884338,1
-8.4680606952576,-1.7699813365162478,1
-8.180658125688577,-0.7621096522343719,1
6.800804015266468,3.2571607179879893,1
-10.92293613124436,-5.005697058631577,1
-8.837300932192218,-5.788429456622133,1
-6.796018773161792,-0.21811095270930006,1
-10.497605733812692,-4.156567481358887,1
-2.2545752595229755,6.360590964459271,1
-10.638457021463969,-6.080504030183731,1
-10.123789335211088,-4.630712266632211,1
-1.8721354069666638,2.4717102076794126,1
-10.639052650992994,-6.013635782585658,1
